Exchange rate
About these rates
These rates are mid rates and are included here to be able to calculate an indicative total value for multi-currency accounts. The rates are explicitly not buy or sell rates.
Exchange Rates
Base Currency,Target Currency,Symbol,Currency Description,Exponent,Exchange Rate,Exchange Rate (Platform Settlement),Valid From
MZN,UZS,som,Uzbekistani Som,2,182.46878125424348,193.75550999161936,2026-07-08T02:00:00Z
MZN,VND,₫,Vietnamese New Dong,0,399.1407931503674,423.82991437616334,2026-07-08T02:00:00Z
MZN,VUV,,Vanuatu Vatu,0,1.8096962599837327,1.9216362348280873,2026-07-08T02:00:00Z
MZN,WST,,Samoan Tala,2,0.04196462298765124,0.044560372863176066,2026-07-08T02:00:00Z
MZN,XAF,,CFA Franc BEAC,0,8.727366983009652,9.267204115979322,2026-07-08T02:00:00Z
MZN,XCD,EC$,East Carribean Dollar,2,0.04098272984016427,0.04351774405708164,2026-07-08T02:00:00Z
MZN,XCG,Cg,Caribbean Guilder,2,0.027170367088624955,0.028851008351838875,2026-07-08T02:00:00Z
MZN,XOF,,CFA Franc BCEAO,0,8.727366983009652,9.267204115979322,2026-07-08T02:00:00Z
MZN,XPF,,CFP Franc,0,1.587682635609366,1.685889808946028,2026-07-08T02:00:00Z
MZN,YER,,Yemeni Rial,2,3.619605396530606,3.843498513841778,2026-07-08T02:00:00Z
MZN,ZAR,R,South African Rand,2,0.24712906738942284,0.2578295012351504,2026-07-08T02:00:00Z
MZN,ZMK,,Zambia Kwacha,2,279.6692457832747,296.96837438842573,2026-07-08T02:00:00Z
MZN,ZMW,,Zambian Kwacha,2,0.2796692457832746,0.29696837438842566,2026-07-08T02:00:00Z
NAD,AED,,UAE Dirham,2,0.21880610193033978,0.23234049998788658,2026-07-08T02:00:00Z
NAD,ALL,L,Albanian Lek,2,4.90325627407541,5.206550476595538,2026-07-08T02:00:00Z
NAD,AMD,,Armenian Dram,2,21.75057673309304,23.09597323204725,2026-07-08T02:00:00Z
NAD,AOA,,Angolan kwanza,2,54.63286363795429,58.01221602793085,2026-07-08T02:00:00Z
NAD,ARS,$,Nuevo Argentine Peso,2,88.89014471491754,94.38850418181966,2026-07-08T02:00:00Z
NAD,AUD,A$,Australian Dollar,2,0.08591608365254422,0.08963616150141727,2026-07-08T02:00:00Z
NAD,AWG,,Aruban Guilder,2,0.10664571494714513,0.11324235710882423,2026-07-08T02:00:00Z
NAD,AZN,man,Azerbaijani manat,2,0.10131120975318247,0.10757788252142056,2026-07-08T02:00:00Z
NAD,BAM,,Bosnia and Herzegovina Convertible Marks,2,0.10213632166766715,0.10845403228628575,2026-07-08T02:00:00Z
NAD,BBD,,Barbados Dollar,2,0.11915556046074043,0.12652600749954912,2026-07-08T02:00:00Z
NAD,BDT,,Bangladesh Taka,2,7.339984091049803,7.7940037255477295,2026-07-08T02:00:00Z
NAD,BGN,,New Bulgarian Lev,2,0.10213632166766715,0.10845403228628575,2026-07-08T02:00:00Z
NAD,BHD,,Bahraini Dinar,3,0.02245035519221296,0.023839036956679743,2026-07-08T02:00:00Z
NAD,BMD,,Bermudian Dollar,2,0.05957778023037021,0.06326300374977456,2026-07-08T02:00:00Z
NAD,BND,,Brunei Dollar,2,0.07705396391279419,0.0818201884847196,2026-07-08T02:00:00Z
NAD,BOB,,Bolivia Boliviano,2,0.5871632161382975,0.6234825903324189,2026-07-08T02:00:00Z
NAD,BRL,R$,Brazilian Real,2,0.30733329923631664,0.3263436064055733,2026-07-08T02:00:00Z
NAD,BSD,,Bahamian Dollar,2,0.05957778023037021,0.06326300374977456,2026-07-08T02:00:00Z
NAD,BTN,Nu.,Bhutan Ngultrum,2,5.657951675554323,6.0079280678566525,2026-07-08T02:00:00Z
NAD,BWP,,Botswana Pula,2,0.8397863732169728,0.8917319220757547,2026-07-08T02:00:00Z
NAD,BYN,Br,Belarusian Ruble,2,0.17188177846450364,0.1825136410499369,2026-07-08T02:00:00Z
NAD,BYR,Br,Belarusian Ruble,0,1718.8177846450367,1825.136410499369,2026-07-08T02:00:00Z
NAD,BZD,,Belize Dollar,2,0.11915556046074043,0.12652600749954912,2026-07-08T02:00:00Z
NAD,CAD,$,Canadian Dollar,2,0.08461313793948139,0.08827679958222182,2026-07-08T02:00:00Z
NAD,CHF,,Swiss Franc,2,0.04818810247409748,0.050274597632769744,2026-07-08T02:00:00Z
NAD,CLP,$,Chilean Peso,2,55.38827187346059,58.81435054604578,2026-07-08T02:00:00Z
NAD,CNY,¥,Yuan Renminbi,2,0.4048688386466356,0.42991227196498416,2026-07-08T02:00:00Z
NAD,COP,₱,Colombian Peso,2,198.06636301478645,210.3178906239485,2026-07-08T02:00:00Z
NAD,CRC,,Costa Rican Colon,2,26.92917494192291,28.594897103278967,2026-07-08T02:00:00Z
NAD,CUP,,Cuban Peso,2,1.4298667255288853,1.5183120899945897,2026-07-08T02:00:00Z
NAD,CVE,,Cape Verdi Escudo,0,5.786793318779291,6.144739297260485,2026-07-08T02:00:00Z
NAD,CZK,,Czech Koruna,2,1.2656328989552852,1.3439194700246844,2026-07-08T02:00:00Z
NAD,DJF,,Djibouti Franc,0,10.609316935360132,11.265563343732923,2026-07-08T02:00:00Z
NAD,DKK,kr,Danish Krone,2,0.3903797689837384,0.4072828105273642,2026-07-08T02:00:00Z
NAD,DOP,,Dominican Republic Peso,2,3.5109216962009646,3.7280921103989626,2026-07-08T02:00:00Z
NAD,DZD,,Algerian Dinar,2,7.926100772835805,8.416375047444205,2026-07-08T02:00:00Z
NAD,EEK,,Estonian Krone,2,0.8171010177959509,0.8676433487936387,2026-07-08T02:00:00Z
NAD,EGP,£,Egyptian Pound,2,2.907992053600511,3.087867850730439,2026-07-08T02:00:00Z
NAD,ETB,,Ethiopian Birr,2,9.470485720976933,10.056288961449733,2026-07-08T02:00:00Z
NAD,EUR,€,Euro,2,0.05222227306865076,0.05448344365512842,2026-07-08T02:00:00Z
NAD,FJD,$,Fiji Dollar,2,0.1347386867444258,0.14307303850181297,2026-07-08T02:00:00Z
NAD,FKP,,Falkland Islands Pound,2,0.04454580123142274,0.047301211616871564,2026-07-08T02:00:00Z
NAD,GBP,£,Pound Sterling,2,0.044616098996201774,0.04654793008675897,2026-07-08T02:00:00Z
NAD,GEL,,Georgian Lari,2,0.15680781934323762,0.16650727208611832,2026-07-08T02:00:00Z
NAD,GHC,,Ghanaian Cedi (2nd),0,6776.962709528412,7196.156279189963,2026-07-08T02:00:00Z
NAD,GHS,GH₵,Ghanaian Cedi (3rd),2,0.6776962709528411,0.7196156279189962,2026-07-08T02:00:00Z
NAD,GIP,,Gibraltar Pound,2,0.04454580123142274,0.047301211616871564,2026-07-08T02:00:00Z
NAD,GMD,,Gambia Delasi,2,4.378978596943652,4.649843252424702,2026-07-08T02:00:00Z
NAD,GNF,,Guinea Franc,0,522.5322860434629,554.8538707471822,2026-07-08T02:00:00Z
NAD,GTQ,,Guatemala Quetzal,2,0.4540230531725032,0.4821069533687405,2026-07-08T02:00:00Z
NAD,GYD,,Guyanese Dollar,2,12.46249017359868,13.233365854439837,2026-07-08T02:00:00Z
NAD,HKD,$,Hong Kong Dollar,2,0.46724312159983206,0.48747426707116503,2026-07-08T02:00:00Z
NAD,HNL,,Honduras Lempira,2,1.5948995528804353,1.6935531334709777,2026-07-08T02:00:00Z
NAD,HRK,,Croatia Kuna,2,0.39346871643574916,0.41780698755548623,2026-07-08T02:00:00Z
NAD,HTG,,Haitian Gourde,2,7.772904123675264,8.25370231689229,2026-07-08T02:00:00Z
NAD,HUF,Ft,Hungarian Forint,2,18.559795848598476,19.70782445779014,2026-07-08T02:00:00Z
NAD,IDR,,Indonesian Rupiah,0,1070.9106388076095,1137.1525339915854,2026-07-08T02:00:00Z
NAD,ILS,₪,New Israeli Scheqel,2,0.18144628777702707,0.19266976949519368,2026-07-08T02:00:00Z
NAD,INR,₨,Indian Rupee,2,5.657951675554323,6.0079280678566525,2026-07-08T02:00:00Z
NAD,IQD,,Iraqi Dinar,3,78.04808757406008,82.87580433121843,2026-07-08T02:00:00Z
NAD,ISK,,Iceland Krona,2,7.498758078974075,7.962598784889997,2026-07-08T02:00:00Z
NAD,JMD,,Jamaican Dollar,2,9.43355151834913,10.017070168968665,2026-07-08T02:00:00Z
NAD,JOD,,Jordanian Dinar,3,0.04223998557157816,0.04485276818425311,2026-07-08T02:00:00Z
NAD,JPY,¥,Japanese Yen,0,9.671262083130323,10.090017760956584,2026-07-08T02:00:00Z
NAD,KES,,Kenyan Shilling,2,7.7004300531105905,8.176745314127741,2026-07-08T02:00:00Z
NAD,KGS,,Kyrgyzstan Som,2,5.210077795035653,5.532350648336829,2026-07-08T02:00:00Z
NAD,KHR,,Cambodia Riel,2,241.84134658092165,256.8006051323189,2026-07-08T02:00:00Z
NAD,KMF,,Comoro Franc,0,25.691676792583362,27.280852676660682,2026-07-08T02:00:00Z
NAD,KRW,₩,South-Korean Won,0,90.40034757422158,95.99212165097755,2026-07-08T02:00:00Z
NAD,KWD,,Kuwaiti Dinar,3,0.018473629098035203,0.019616327805130167,2026-07-08T02:00:00Z
NAD,KYD,,Cayman Islands Dollar,2,0.04885393645572278,0.05187582943236543,2026-07-08T02:00:00Z
NAD,KZT,8,Kazakhstani Tenge,2,28.035814519407033,29.76998861339098,2026-07-08T02:00:00Z
NAD,LAK,,Laos Kip,2,1343.8879751486586,1427.0150663949673,2026-07-08T02:00:00Z
NAD,LBP,£,Lebanese Pound,2,5335.190611296701,5665.202401686187,2026-07-08T02:00:00Z
NAD,LKR,₨,Sri Lanka Rupee,2,19.95081181407794,21.184882647938434,2026-07-08T02:00:00Z
NAD,LTL,,Lithunianian Litas,2,0.18031306445143733,0.19146644988142317,2026-07-08T02:00:00Z
NAD,LVL,,Latvian Lats,2,0.03670181351264775,0.03897202878147133,2026-07-08T02:00:00Z
NAD,LYD,,Libyan Dinar,3,0.38224220978279305,0.40588605781059467,2026-07-08T02:00:00Z
NAD,MAD,,Moroccan Dirham,2,0.5579767099429592,0.5924907332384001,2026-07-08T02:00:00Z
NAD,MDL,,Moldovia Leu,2,1.040823846735704,1.10520470323482,2026-07-08T02:00:00Z
NAD,MKD,ден,Macedonian Denar,2,3.2142234628750783,3.4130414090323002,2026-07-08T02:00:00Z
NAD,MMK,,Myanmar Kyat,2,218.30790144526486,231.81148297796165,2026-07-08T02:00:00Z
NAD,MNT,,Mongolia Tugrik,2,213.46722573212128,226.67138402482982,2026-07-08T02:00:00Z
NAD,MOP,,Macau Pataca,2,0.48126219080511135,0.5110309861126441,2026-07-08T02:00:00Z
NAD,MRO,,Mauritania Ouguiya,1,23.78332871229027,25.254462447071113,2026-07-08T02:00:00Z
NAD,MRU,,Mauritania Ouguiya,2,2.378332871229027,2.525446244707111,2026-07-08T02:00:00Z
NAD,MUR,,Mauritius Rupee,2,2.8046232862884235,2.978105139048532,2026-07-08T02:00:00Z
NAD,MVR,,Maldives Rufiyaa,2,0.9186890055963972,0.9755151296539064,2026-07-08T02:00:00Z
NAD,MWK,,Malawi Kwacha,2,103.0100211850149,109.3817750727478,2026-07-08T02:00:00Z
NAD,MXN,$,Mexican Peso,2,1.0430276266592013,1.1075447994422447,2026-07-08T02:00:00Z
NAD,MYR,,Malaysian Ringgit,2,0.24322784793089433,0.258272869452393,2026-07-08T02:00:00Z
NAD,MZN,,Mozambican Metical,2,3.8073222625703584,4.042826732420072,2026-07-08T02:00:00Z
NAD,NAD,$,Namibian Dollar,2,1.0,1.0,2026-07-08T02:00:00Z
NAD,NGN,&,Nigerian naira,2,81.68650514550902,86.73927865966422,2026-07-08T02:00:00Z
NAD,NIO,,Nicaragua Cordoba Oro,2,2.1819927911728207,2.3169614174309334,2026-07-08T02:00:00Z
NAD,NOK,,Norwegian Krone,2,0.5837666794979125,0.6090431748988531,2026-07-08T02:00:00Z
NAD,NPR,,Nepalese Rupee,2,9.052725814223303,9.61268823572165,2026-07-08T02:00:00Z
NAD,NZD,$,New Zealand Dollar,2,0.10478921313955462,0.10932647803838069,2026-07-08T02:00:00Z
NAD,OMR,﷼,Rial Omani,3,0.022928188990791114,0.024346427485066855,2026-07-08T02:00:00Z
NAD,PAB,,Panamanian Balboa,2,0.05957778023037021,0.06326300374977456,2026-07-08T02:00:00Z
NAD,PEN,S/.,Peruvian Nuevo Sol,2,0.20248141936907957,0.21500604324757935,2026-07-08T02:00:00Z
NAD,PGK,,New Guinea Kina,2,0.2618607549617889,0.27805832743365216,2026-07-08T02:00:00Z
NAD,PHP,₱,Philippine Peso,2,3.669841906489829,3.8968424367881687,2026-07-08T02:00:00Z
NAD,PKR,₨,Pakistan Rupee,2,16.574542637870838,17.599772079388625,2026-07-08T02:00:00Z
NAD,PLN,,New Polish Zloty,2,0.22466021874133552,0.23438777460436244,2026-07-08T02:00:00Z
NAD,PYG,,Paraguay Guarani,0,362.1197355237975,384.51889442217674,2026-07-08T02:00:00Z
NAD,QAR,﷼,Qatari Rial,2,0.21692348898621494,0.23034143675855817,2026-07-08T02:00:00Z
NAD,ROL,,Romanian Lei,2,2733.1571055939744,2902.2183698575195,2026-07-08T02:00:00Z
NAD,RON,,New Romanian Lei,2,0.27331571055939746,0.29022183698575194,2026-07-08T02:00:00Z
NAD,RSD,РСД,Serbian Dinar,2,6.128766800632052,6.507865777990736,2026-07-08T02:00:00Z
NAD,RUB,руб,Russian Ruble,2,4.557709326521108,4.839629491048187,2026-07-08T02:00:00Z
NAD,RWF,,Rwanda Franc,0,87.33153441959251,92.73348500224773,2026-07-08T02:00:00Z
NAD,SAR,﷼,Saudi Riyal,2,0.22367321778033808,0.2375086745502559,2026-07-08T02:00:00Z
NAD,SBD,,Solomon Island Dollar,2,0.48293069242965475,0.5128026940232416,2026-07-08T02:00:00Z
NAD,SCR,,Seychelles Rupee,2,0.8777597990788423,0.9320542196404201,2026-07-08T02:00:00Z
NAD,SEK,kr,Swedish Krone,2,0.5773433399104685,0.6023417113292723,2026-07-08T02:00:00Z
NAD,SGD,$,Singapore Dollar,2,0.07705396391279419,0.08039032111314198,2026-07-08T02:00:00Z
NAD,SHP,,St. Helena Pound,2,0.044669377219298555,0.04743243148028609,2026-07-08T02:00:00Z
NAD,SKK,,Slovak Koruna,2,1.5732481984661728,1.6705625200207814,2026-07-08T02:00:00Z
NAD,SLE,Le,Sierra Leone Leone,2,1.4486380215834118,1.5382444971452722,2026-07-08T02:00:00Z
NAD,SLL,,Sierra Leone Leone,2,1358.1061704922624,1442.1127377392065,2026-07-08T02:00:00Z
NAD,SOS,,Somalia Shilling,2,34.04872881834994,36.15483575556746,2026-07-08T02:00:00Z
NAD,SRD,Sr$,Surinamese dollar,2,2.2449206302205447,2.3837817001310944,2026-07-08T02:00:00Z
NAD,STD,,Sao Tome & Principe Dobra,2,1293.012338513388,1372.9924831637009,2026-07-08T02:00:00Z
NAD,STN,,Sao Tome & Principe Dobra,2,1.2930123385133883,1.3729924831637008,2026-07-08T02:00:00Z
NAD,SVC,₡,El Salvador Colón,2,0.5213062297941528,0.553551975966987,2026-07-08T02:00:00Z
NAD,SZL,,Swaziland Lilangeni,2,0.97,1.03,2026-07-08T02:00:00Z
NAD,THB,฿,Thai Baht,2,1.9881097690644944,2.111085631068484,2026-07-08T02:00:00Z
NAD,TND,,Tunisian Dinar,3,0.17607522699191633,0.18696647814605546,2026-07-08T02:00:00Z
NAD,TOP,,Tonga Pa’anga,2,0.14310469489002367,0.15195653168734471,2026-07-08T02:00:00Z
NAD,TRY,₤,New Turkish Lira,2,2.7914423845658956,2.9641089238173945,2026-07-08T02:00:00Z
NAD,TTD,,Trinidad & Tobago Dollar,2,0.40190000242268276,0.4267597963869725,2026-07-08T02:00:00Z
NAD,TWD,元,New Taiwan Dollar,2,1.9161709767987747,2.0346970166007607,2026-07-08T02:00:00Z
NAD,TZS,,Tanzanian Shilling,2,157.28545730829177,167.01445466756758,2026-07-08T02:00:00Z
NAD,UAH,,Ukraine Hryvnia,2,2.6442173523307555,2.8077771885574,2026-07-08T02:00:00Z
NAD,UGX,,Uganda Shilling,0,217.5780925680168,231.03653128356427,2026-07-08T02:00:00Z
NAD,USD,$,US Dollars,2,0.05957778023037021,0.06215743669395325,2026-07-08T02:00:00Z
NAD,UYU,₱,Peso Uruguayo,2,2.3948481650869877,2.5429831031336056,2026-07-08T02:00:00Z
NAD,UZS,som,Uzbekistani Som,2,716.2035598900641,760.5048110172845,2026-07-08T02:00:00Z
NAD,VND,₫,Vietnamese New Dong,0,1566.6573481045198,1663.5639881934594,2026-07-08T02:00:00Z
NAD,VUV,,Vanuatu Vatu,0,7.10319263827462,7.542565378786452,2026-07-08T02:00:00Z
NAD,WST,,Samoan Tala,2,0.16471427148583134,0.1749027831241302,2026-07-08T02:00:00Z
NAD,XAF,,CFA Franc BEAC,0,34.25556557529294,36.37446653871313,2026-07-08T02:00:00Z
NAD,XCD,EC$,East Carribean Dollar,2,0.16086026773336493,0.17081038738697513,2026-07-08T02:00:00Z
NAD,XCG,Cg,Caribbean Guilder,2,0.10664571494714513,0.11324235710882423,2026-07-08T02:00:00Z
NAD,XOF,,CFA Franc BCEAO,0,34.25556557529294,36.37446653871313,2026-07-08T02:00:00Z
NAD,XPF,,CFP Franc,0,6.231772623146312,6.617243094681135,2026-07-08T02:00:00Z
NAD,YER,,Yemeni Rial,2,14.207220832918338,15.086017997841122,2026-07-08T02:00:00Z
NAD,ZAR,R,South African Rand,2,0.97,1.012,2026-07-08T02:00:00Z
NAD,ZMK,,Zambia Kwacha,2,1097.7226243576526,1165.6229928746209,2026-07-08T02:00:00Z
NAD,ZMW,,Zambian Kwacha,2,1.0977226243576526,1.165622992874621,2026-07-08T02:00:00Z
NGN,AED,,UAE Dirham,2,0.002598249472105103,0.0027589659342971713,2026-07-08T02:00:00Z
NGN,ALL,L,Albanian Lek,2,0.05822453264931525,0.061826050132778046,2026-07-08T02:00:00Z
NGN,AMD,,Armenian Dram,2,0.258280843249666,0.27425697788366593,2026-07-08T02:00:00Z
NGN,AOA,,Angolan kwanza,2,0.6487470315251842,0.6888757138875667,2026-07-08T02:00:00Z
NGN,ARS,$,Nuevo Argentine Peso,2,1.055540816930279,1.1208320014826672,2026-07-08T02:00:00Z
NGN,AUD,A$,Australian Dollar,2,0.0010202248338879961,0.0010643995174171672,2026-07-08T02:00:00Z
NGN,AWG,,Aruban Guilder,2,0.00126638229061778,0.0013447152158106324,2026-07-08T02:00:00Z
NGN,AZN,man,Azerbaijani manat,2,0.0012030368208988042,0.0012774514696141943,2026-07-08T02:00:00Z
NGN,BAM,,Bosnia and Herzegovina Convertible Marks,2,0.0012128347496463306,0.0012878554558100213,2026-07-08T02:00:00Z
NGN,BBD,,Barbados Dollar,2,0.001414932533115877,0.0015024541331024263,2026-07-08T02:00:00Z
NGN,BDT,,Bangladesh Taka,2,0.0871598626436002,0.09255119435351364,2026-07-08T02:00:00Z
NGN,BGN,,New Bulgarian Lev,2,0.0012128347496463306,0.0012878554558100213,2026-07-08T02:00:00Z
NGN,BHD,,Bahraini Dinar,3,2.6659047902288454E-4,2.830806117459496E-4,2026-07-08T02:00:00Z
NGN,BMD,,Bermudian Dollar,2,7.074662665579385E-4,7.512270665512131E-4,2026-07-08T02:00:00Z
NGN,BND,,Brunei Dollar,2,9.149901181629823E-4,9.715874450596618E-4,2026-07-08T02:00:00Z
NGN,BOB,,Bolivia Boliviano,2,0.00697236732847863,0.007403647781786586,2026-07-08T02:00:00Z
NGN,BRL,R$,Brazilian Real,2,0.0036494804096245123,0.0038752214658899463,2026-07-08T02:00:00Z
NGN,BSD,,Bahamian Dollar,2,7.074662665579385E-4,7.512270665512131E-4,2026-07-08T02:00:00Z
NGN,BTN,Nu.,Bhutan Ngultrum,2,0.06718628879410966,0.07134214170920923,2026-07-08T02:00:00Z
NGN,BWP,,Botswana Pula,2,0.009972183049934882,0.010589019114879309,2026-07-08T02:00:00Z
NGN,BYN,Br,Belarusian Ruble,2,0.0020410387837449897,0.0021672886054199376,2026-07-08T02:00:00Z
NGN,BYR,Br,Belarusian Ruble,0,20.410387837449896,21.672886054199374,2026-07-08T02:00:00Z
NGN,BZD,,Belize Dollar,2,0.001414932533115877,0.0015024541331024263,2026-07-08T02:00:00Z
NGN,CAD,$,Canadian Dollar,2,0.0010047527881759215,0.0010482575480763223,2026-07-08T02:00:00Z
NGN,CHF,,Swiss Franc,2,5.722176425177173E-4,5.969940765236391E-4,2026-07-08T02:00:00Z
NGN,CLP,$,Chilean Peso,2,0.65771725233627,0.6984007937178949,2026-07-08T02:00:00Z
NGN,CNY,¥,Yuan Renminbi,2,0.004807682404672294,0.0051050648214561465,2026-07-08T02:00:00Z
NGN,COP,₱,Colombian Peso,2,2.3519719907481624,2.4974547942995953,2026-07-08T02:00:00Z
NGN,CRC,,Costa Rican Colon,2,0.31977496952691364,0.33955486454919703,2026-07-08T02:00:00Z
NGN,CUP,,Cuban Peso,2,0.01697919039739053,0.018029449597229116,2026-07-08T02:00:00Z
NGN,CVE,,Cape Verdi Escudo,0,0.06871624032901248,0.07296672942152872,2026-07-08T02:00:00Z
NGN,CZK,,Czech Koruna,2,0.015028968491181943,0.01595859540816227,2026-07-08T02:00:00Z
NGN,DJF,,Djibouti Franc,0,0.1259820996010026,0.13377480679281717,2026-07-08T02:00:00Z
NGN,DKK,kr,Danish Krone,2,0.004635629535621586,0.00483634751551448,2026-07-08T02:00:00Z
NGN,DOP,,Dominican Republic Peso,2,0.04169102398552264,0.04426985021143126,2026-07-08T02:00:00Z
NGN,DZD,,Algerian Dinar,2,0.09411980272574338,0.09994164619331514,2026-07-08T02:00:00Z
NGN,EEK,,Estonian Krone,2,0.009702802021585171,0.010302975342507965,2026-07-08T02:00:00Z
NGN,EGP,£,Egyptian Pound,2,0.034531435602096816,0.03666740069088631,2026-07-08T02:00:00Z
NGN,ETB,,Ethiopian Birr,2,0.11245885881620038,0.11941507688730557,2026-07-08T02:00:00Z
NGN,EUR,€,Euro,2,6.201220726282496E-4,6.469727190719471E-4,2026-07-08T02:00:00Z
NGN,FJD,$,Fiji Dollar,2,0.0015999769595881467,0.0016989446065729806,2026-07-08T02:00:00Z
NGN,FKP,,Falkland Islands Pound,2,5.289665302427941E-4,5.6168610943307E-4,2026-07-08T02:00:00Z
NGN,GBP,£,Pound Sterling,2,5.29801292749945E-4,5.52741142539118E-4,2026-07-08T02:00:00Z
NGN,GEL,,Georgian Lari,2,0.001862040547480845,0.0019772183133044026,2026-07-08T02:00:00Z
NGN,GHC,,Ghanaian Cedi (2nd),0,80.4741715480769,85.45195535517445,2026-07-08T02:00:00Z
NGN,GHS,GH₵,Ghanaian Cedi (3rd),2,0.00804741715480769,0.008545195535517443,2026-07-08T02:00:00Z
NGN,GIP,,Gibraltar Pound,2,5.289665302427941E-4,5.6168610943307E-4,2026-07-08T02:00:00Z
NGN,GMD,,Gambia Delasi,2,0.05199891011947483,0.05521533754954544,2026-07-08T02:00:00Z
NGN,GNF,,Guinea Franc,0,6.2048965928863105,6.588704629559691,2026-07-08T02:00:00Z
NGN,GTQ,,Guatemala Quetzal,2,0.005391372305533634,0.0057248592522676734,2026-07-08T02:00:00Z
NGN,GYD,,Guyanese Dollar,2,0.14798791363221064,0.15714180519708965,2026-07-08T02:00:00Z
NGN,HKD,$,Hong Kong Dollar,2,0.0055483562082194755,0.005788594312080526,2026-07-08T02:00:00Z
NGN,HNL,,Honduras Lempira,2,0.01893890017131032,0.0201103785324223,2026-07-08T02:00:00Z
NGN,HRK,,Croatia Kuna,2,0.004672309756217547,0.004961318607117601,2026-07-08T02:00:00Z
NGN,HTG,,Haitian Gourde,2,0.09230064361958477,0.09800996178162096,2026-07-08T02:00:00Z
NGN,HUF,Ft,Hungarian Forint,2,0.2203913846120799,0.23402384139220855,2026-07-08T02:00:00Z
NGN,IDR,,Indonesian Rupiah,0,12.7167066064705,13.503307015118162,2026-07-08T02:00:00Z
NGN,ILS,₪,New Israeli Scheqel,2,0.0021546141413468535,0.002287889242873463,2026-07-08T02:00:00Z
NGN,INR,₨,Indian Rupee,2,0.06718628879410966,0.07134214170920923,2026-07-08T02:00:00Z
NGN,IQD,,Iraqi Dinar,3,0.9267950050253863,0.9841225311094307,2026-07-08T02:00:00Z
NGN,ISK,,Iceland Krona,2,0.0890452507871155,0.09455320444405049,2026-07-08T02:00:00Z
NGN,JMD,,Jamaican Dollar,2,0.11202027748033407,0.11894936680901454,2026-07-08T02:00:00Z
NGN,JOD,,Jordanian Dinar,3,5.015857384453597E-4,5.326116604110521E-4,2026-07-08T02:00:00Z
NGN,JPY,¥,Japanese Yen,0,0.11484301114273059,0.11981559513035397,2026-07-08T02:00:00Z
NGN,KES,,Kenyan Shilling,2,0.0914400382071913,0.09709612304474952,2026-07-08T02:00:00Z
NGN,KGS,,Kyrgyzstan Som,2,0.061867935862628,0.06569481849330602,2026-07-08T02:00:00Z
NGN,KHR,,Cambodia Riel,2,2.8717853183414244,3.0494215235996567,2026-07-08T02:00:00Z
NGN,KMF,,Comoro Franc,0,0.3050800918023602,0.32395102531590825,2026-07-08T02:00:00Z
NGN,KRW,₩,South-Korean Won,0,1.0734739721180968,1.1398744240016907,2026-07-08T02:00:00Z
NGN,KWD,,Kuwaiti Dinar,3,2.1936818319224333E-4,2.3293734916289755E-4,2026-07-08T02:00:00Z
NGN,KYD,,Cayman Islands Dollar,2,5.801241989437275E-4,6.160081700124117E-4,2026-07-08T02:00:00Z
NGN,KZT,8,Kazakhstani Tenge,2,0.3329159453618753,0.35350868425023874,2026-07-08T02:00:00Z
NGN,LAK,,Laos Kip,2,15.958221417015375,16.945327896418387,2026-07-08T02:00:00Z
NGN,LBP,£,Lebanese Pound,2,63.353608821178945,67.27238874826219,2026-07-08T02:00:00Z
NGN,LKR,₨,Sri Lanka Rupee,2,0.23690923519353868,0.2515634146900462,2026-07-08T02:00:00Z
NGN,LTL,,Lithunianian Litas,2,0.0021411574923708206,0.002273600223857675,2026-07-08T02:00:00Z
NGN,LVL,,Latvian Lats,2,4.3582179264313383E-4,4.6277984167260604E-4,2026-07-08T02:00:00Z
NGN,LYD,,Libyan Dinar,3,0.004538998734599356,0.004819761542925089,2026-07-08T02:00:00Z
NGN,MAD,,Moroccan Dirham,2,0.006625787303307427,0.007035629816914073,2026-07-08T02:00:00Z
NGN,MDL,,Moldovia Leu,2,0.012359435986828224,0.013123937181889764,2026-07-08T02:00:00Z
NGN,MKD,ден,Macedonian Denar,2,0.038167831435988876,0.040528728225843864,2026-07-08T02:00:00Z
NGN,MMK,,Myanmar Kyat,2,2.5923335075322296,2.7526840337713363,2026-07-08T02:00:00Z
NGN,MNT,,Mongolia Tugrik,2,2.534852098168648,2.691647073313101,2026-07-08T02:00:00Z
NGN,MOP,,Macau Pataca,2,0.0057148279786165285,0.0060683224927577575,2026-07-08T02:00:00Z
NGN,MRO,,Mauritania Ouguiya,1,0.28241909492672057,0.2998883172933219,2026-07-08T02:00:00Z
NGN,MRU,,Mauritania Ouguiya,2,0.02824190949267206,0.029988831729332185,2026-07-08T02:00:00Z
NGN,MUR,,Mauritius Rupee,2,0.03330396597153646,0.035364005103796455,2026-07-08T02:00:00Z
NGN,MVR,,Maldives Rufiyaa,2,0.010909125489468903,0.011583916756858733,2026-07-08T02:00:00Z
NGN,MWK,,Malawi Kwacha,2,1.2232096399702304,1.298872091927152,2026-07-08T02:00:00Z
NGN,MXN,$,Mexican Peso,2,0.012385605138293137,0.013151725043754567,2026-07-08T02:00:00Z
NGN,MYR,,Malaysian Ringgit,2,0.002888249559369704,0.0030669041712894796,2026-07-08T02:00:00Z
NGN,MZN,,Mozambican Metical,2,0.04521068183924243,0.048007218860226505,2026-07-08T02:00:00Z
NGN,NAD,$,Namibian Dollar,2,0.011518426431929792,0.012230906417409985,2026-07-08T02:00:00Z
